id,entityType,name,clinicName,vetName,address,city,province,phone,website,lat,lng,services,species,specialties,sourceType,sourceUrl,sourceCollectedAt,lastVerifiedAt,profileStatus,verificationStatus,onlineBookingStatus,isPublished,marketingConsent,outreachStatus,internalNotes,rawLabel
dir_1e070355c70465a3,clinic,Studio Veterinario Dott.Sponza,Studio Veterinario Dott.Sponza,,,,,,,44.42629,8.79129,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario Dott.Sponza
dir_dc1d6ba983ce87b0,clinic,Clinica Veterinaria Argos,Clinica Veterinaria Argos,,,,,,,45.84901,12.28585,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Argos
dir_50af87b327646fef,clinic,Ambulatorio Veterinario Dott.aAdo mMsca,Ambulatorio Veterinario Dott.aAdo mMsca,,,,,,,45.61235,9.23846,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.aAdo mMsca
dir_c49442e1917fe2f8,clinic,Centro Veterinario Aleandri,Centro Veterinario Aleandri,,,,,,,41.86928,12.46299,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Veterinario Aleandri
dir_29abfe7d8812f4f5,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,46.05492,12.67066,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_5eaf9b062fb30819,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.44989,8.61410,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_1a7a297443c7c163,clinic,Amb.vVt. iRciotti,Amb.vVt. iRciotti,,,,,,,41.91438,12.46606,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Amb.vVt. iRciotti
dir_532aac7867b947a8,clinic,Centro Medico Veterinario Adda,Centro Medico Veterinario Adda,,,,,,,45.61096,9.52561,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Medico Veterinario Adda
dir_0c0daa0d0f307056,clinic,Ambulatorio Veterinario Brembo,Ambulatorio Veterinario Brembo,,,,,,,45.60518,9.54774,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Brembo
dir_d04e8327aa101145,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,42.46760,14.21248,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_9bca453c3229b3d9,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.10417,7.67797,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_959f0ee748b365a7,clinic,Ambulatorio Veterinario Delfina Maggio,Ambulatorio Veterinario Delfina Maggio,,,,,,,41.77279,12.23090,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Delfina Maggio
dir_cdb5efa20438419d,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,44.89043,11.41661,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_c1add2b32d02f0ec,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,44.79385,11.79606,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_170357db4d784dbb,clinic,Ambulatorio Veterinario Il Prato,Ambulatorio Veterinario Il Prato,,,,,,,43.77148,11.09259,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Il Prato
dir_7c5c4a72fa27c232,clinic,Ambulatorio Veterinario Dott.Ssa Tamara Crescenzio,Ambulatorio Veterinario Dott.Ssa Tamara Crescenzio,,,,,,,45.20875,11.60559,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Tamara Crescenzio
dir_d8d413616e718f33,clinic,Amb.Vet.G.Menniti,Amb.Vet.G.Menniti,,,,,,,40.34964,15.00113,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Amb.Vet.G.Menniti
dir_8458fab67a2b1ecd,clinic,Ambulatorio Veterinario Brianzavet,Ambulatorio Veterinario Brianzavet,,,,,,,45.56874,9.37068,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Brianzavet
dir_a51a8d0893a4631c,clinic,Ambulatorio Veterinario i Portali Dott.Ssa Silvia Rosatelli,Ambulatorio Veterinario i Portali Dott.Ssa Silvia Rosatelli,,,,,,,43.05686,12.58796,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario i Portali Dott.Ssa Silvia Rosatelli
dir_01aee9327a2a5790,clinic,Cufravet,Cufravet,,,,,,,37.21368,14.51343,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Cufravet
dir_6e9d8b234463f9b4,clinic,Ambulatorio El-Sa,Ambulatorio El-Sa,,,,,,,45.41866,9.11802,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio El-Sa
dir_433041d658bc3349,clinic,Ambulatorio Veterinario Croce Azzurra,Ambulatorio Veterinario Croce Azzurra,,,,,,,40.81497,14.34165,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Croce Azzurra
dir_73361b5b30a5f82d,clinic,Ambulatorio Veterinario Associato Dott.bBrbatti &&oDt. lvL,Ambulatorio Veterinario Associato Dott.bBrbatti &&oDt. lvL,,,,,,,45.75192,8.90300,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Associato Dott.bBrbatti &&oDt. lvL
dir_5f7a48965299d215,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,44.95773,9.68849,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_6c887786358a599b,clinic,Clinica Veterinaria Sos Pet,Clinica Veterinaria Sos Pet,,,,,,,43.54366,12.17956,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Sos Pet
dir_7bbdb4fed392ba36,clinic,Centro Veterinario Sardo,Centro Veterinario Sardo,,,,,,,39.24428,9.12318,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Veterinario Sardo
dir_ad5dde282816bc77,clinic,Ambulatorio Veterinario San Lazzaro,Ambulatorio Veterinario San Lazzaro,,,,,,,44.46308,11.40762,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario San Lazzaro
dir_94c32b27e9e50d4a,clinic,Ambulatorio Medici Veterinari Associati,Ambulatorio Medici Veterinari Associati,,,,,,,45.46832,8.91154,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Medici Veterinari Associati
dir_ece85e039c696d31,clinic,Ambulatorio Vetrinario Dott.Ssa Silvia Rocca,Ambulatorio Vetrinario Dott.Ssa Silvia Rocca,,,,,,,44.49179,11.21609,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Vetrinario Dott.Ssa Silvia Rocca
dir_a7b8562fb24588f1,clinic,Ambulatorio Veterinario Dott.Ssa Gutkowski,Ambulatorio Veterinario Dott.Ssa Gutkowski,,,,,,,37.51480,15.08590,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Gutkowski
dir_f60dfff888581dda,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,43.96564,12.72472,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_43e07d0f93866bca,clinic,Ambulatorio Veterinario D.Ssa Caliri Claudia,Ambulatorio Veterinario D.Ssa Caliri Claudia,,,,,,,45.06414,7.57794,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario D.Ssa Caliri Claudia
dir_70c25a8246a0b5d3,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.55350,12.07342,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_6224e59b46c45d97,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.70170,9.85854,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_470687a19461c184,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.58230,12.36749,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_8ff0f42586222ece,clinic,Ambulatorio Vaterinario Dott.Ssa Speranza Conti E Dott.Ssa Monika Tardella,Ambulatorio Vaterinario Dott.Ssa Speranza Conti E Dott.Ssa Monika Tardella,,,,,,,43.21162,13.28254,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Vaterinario Dott.Ssa Speranza Conti E Dott.Ssa Monika Tardella
dir_af7c95a17f892776,clinic,Ambulatorio Veterinario Dott.Ssa Serva,Ambulatorio Veterinario Dott.Ssa Serva,,,,,,,41.88116,12.42450,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Serva
dir_015496540b3ab4a2,clinic,Clinica Veterinaria Papa Giovanni Xxiii,Clinica Veterinaria Papa Giovanni Xxiii,,,,,,,43.12407,13.61288,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Papa Giovanni Xxiii
dir_b1f30b8ec5ababb7,clinic,Amb.vVt. .DsS beBtani roRsana,Amb.vVt. .DsS beBtani roRsana,,,,,,,45.60738,9.62896,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Amb.vVt. .DsS beBtani roRsana
dir_da9816a64056ec91,clinic,Centro Veterinario Ardea Della Dott.Ssa R.B.cCntarino,Centro Veterinario Ardea Della Dott.Ssa R.B.cCntarino,,,,,,,37.79710,15.21062,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Veterinario Ardea Della Dott.Ssa R.B.cCntarino
dir_65cc8a6803d3cc83,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,41.94652,12.60037,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_300c23d69482b07b,clinic,Ospedale Veterinario I Portoni Rossi,Ospedale Veterinario I Portoni Rossi,,,,,,,44.49375,11.23525,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ospedale Veterinario I Portoni Rossi
dir_57c28824f4c20f2b,clinic,Ambulatorio Veterinario Marazza,Ambulatorio Veterinario Marazza,,,,,,,46.21771,10.15891,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Marazza
dir_0cf8fc5c071b03d5,clinic,Centro Veterinario Gianicolense,Centro Veterinario Gianicolense,,,,,,,41.87515,12.46150,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Veterinario Gianicolense
dir_58779f09ba0644fa,clinic,Clinica Veterinaria Dell'Isola,Clinica Veterinaria Dell'Isola,,,,,,,45.64970,9.55073,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Dell'Isola
dir_505254700e7982c2,clinic,Casa Di Cura Veterinaria San Francesco,Casa Di Cura Veterinaria San Francesco,,,,,,,45.08242,11.60422,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Casa Di Cura Veterinaria San Francesco
dir_b16ef5f69097b02a,clinic,Studio Veterinario,Studio Veterinario,,,,,,,44.12035,9.85140,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario
dir_5c079cd347d4f72b,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,44.72105,12.22406,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_f908c023b2c13d57,clinic,Poliambulatorio Veterinario Magenta,Poliambulatorio Veterinario Magenta,,,,,,,45.46434,8.87917,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Poliambulatorio Veterinario Magenta
dir_02bef05ba505f1b3,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,46.01724,11.80352,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_f8e9c1698b71547f,clinic,Clinica Veterinaria San Rocco,Clinica Veterinaria San Rocco,,,,,,,44.76214,8.78011,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria San Rocco
dir_b87458a48456b79c,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,40.03200,18.13179,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_5010167efda41188,clinic,Ambulatorio Ruffini,Ambulatorio Ruffini,,,,,,,40.17262,18.03248,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Ruffini
dir_6c21fafadb6bdf19,clinic,Ambulatorio Veterinario Dott.lLca bBssignana,Ambulatorio Veterinario Dott.lLca bBssignana,,,,,,,45.22553,7.64172,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.lLca bBssignana
dir_b00908dabe011e07,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.71271,8.28394,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_eaa00d4dcefbebf6,clinic,Studio Veterinario,Studio Veterinario,,,,,,,43.60266,10.97353,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario
dir_ec7cea1e2c1149b2,clinic,Clinica Veterinaria la Stazione,Clinica Veterinaria la Stazione,,,,,,,43.05720,10.90167,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria la Stazione
dir_8802e5efebcbd2c1,clinic,Ambulatorio Veterinario Bellaria,Ambulatorio Veterinario Bellaria,,,,,,,45.92037,10.87655,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Bellaria
dir_5922fde26bd04697,clinic,Ambulatorio Veterinario Dr Martinozzi E D.Ssa Pratesi,Ambulatorio Veterinario Dr Martinozzi E D.Ssa Pratesi,,,,,,,43.15464,11.08444,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr Martinozzi E D.Ssa Pratesi
dir_d7e8d30b92c94b7f,clinic,Centro Medico Veterinario S'Anna,Centro Medico Veterinario S'Anna,,,,,,,40.81981,16.56732,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Medico Veterinario S'Anna
dir_6053cc847f141f12,clinic,Ambulatorio,Ambulatorio,,,,,,,45.18863,11.21725,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio
dir_cf6ff3063565e145,clinic,Centro Di Fisioterapia Veterinaria,Centro Di Fisioterapia Veterinaria,,,,,,,39.30267,16.24799,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Di Fisioterapia Veterinaria
dir_e348cb0303bd6d51,clinic,Ambulatorio Veterinario Dr Paolo Scomaprcini,Ambulatorio Veterinario Dr Paolo Scomaprcini,,,,,,,45.95403,12.65443,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr Paolo Scomaprcini
dir_b251a0e127af752c,clinic,Clinica Veterinaria Il Poggetto,Clinica Veterinaria Il Poggetto,,,,,,,43.79392,11.24540,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Il Poggetto
dir_8f11992046d34bbc,clinic,Veterinari Associati Gori Grossi Fratello Sanchini Astolfi Rossi,Veterinari Associati Gori Grossi Fratello Sanchini Astolfi Rossi,,,,,,,43.99685,12.65826,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Veterinari Associati Gori Grossi Fratello Sanchini Astolfi Rossi
dir_dbbc417abc1729bc,clinic,Ambulatorio Veterinario Associato Meisino,Ambulatorio Veterinario Associato Meisino,,,,,,,45.08728,7.73465,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Associato Meisino
dir_bdabd60180f72168,clinic,Clinica Veterinaria Flaminia,Clinica Veterinaria Flaminia,,,,,,,43.61307,13.44311,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Flaminia
dir_2ae68f60a14821bf,clinic,Ambulatorio Associato Buttignol-Confente,Ambulatorio Associato Buttignol-Confente,,,,,,,45.14572,7.65527,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Associato Buttignol-Confente
dir_ae4c9814c29ecdf2,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,43.61952,13.51557,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_719a8081c653b594,clinic,Studio Veterinario Associato,Studio Veterinario Associato,,,,,,,45.45436,8.46285,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario Associato
dir_3427426b59d06423,clinic,Studio Veterinario Associato,Studio Veterinario Associato,,,,,,,45.45847,8.67681,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario Associato
dir_ecce54e691010f73,clinic,Ambulatorio Veterinario Pegaso,Ambulatorio Veterinario Pegaso,,,,,,,40.83911,14.30065,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario  Pegaso
dir_f50d34b34bdba668,clinic,Clinica Veterinaria Ccmv,Clinica Veterinaria Ccmv,,,,,,,45.05597,9.88059,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Ccmv
dir_f810948ca49b2b43,clinic,Ambulatorio Veterinario Dr.aAdrea sSalercio,Ambulatorio Veterinario Dr.aAdrea sSalercio,,,,,,,39.19913,16.31392,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.aAdrea sSalercio
dir_480e0470ee7ce258,clinic,Ambulatorio Veterinario Dott.Ssa Poggi Silvia,Ambulatorio Veterinario Dott.Ssa Poggi Silvia,,,,,,,44.77194,8.35562,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Poggi Silvia
dir_66111b8a71117a1b,clinic,Bossolini Dr.eEena,Bossolini Dr.eEena,,,,,,,43.26032,11.80466,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Bossolini Dr.eEena
dir_6262e35d95c0cd45,clinic,Clinica Veterinaria Colombo,Clinica Veterinaria Colombo,,,,,,,43.89527,10.22551,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Colombo
dir_0a22c4a5da960bdb,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,39.78949,8.85960,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_6f6af1caeff47d80,clinic,Ambulatorio Veterinario Brianzavet,Ambulatorio Veterinario Brianzavet,,,,,,,45.54982,9.39236,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Brianzavet
dir_c02e387d7dba3c6f,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,44.83888,11.82563,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_529770201db5d067,clinic,Studio Veterinario Dr.Motta M.,Studio Veterinario Dr.Motta M.,,,,,,,45.84270,8.71676,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario Dr.Motta M.
